dataset,channel,frequency_bin,domain_score,domain_mask,fault_mask,quadrant
3W,0,32,0.4360424280166626,0.7420689463615417,0.3923971354961395,fault_low_domain_high
3W,1,0,0.9562276601791382,0.9806896448135376,0.38049837946891785,fault_low_domain_high
3W,1,1,0.08539599180221558,0.4689655303955078,0.2915205955505371,fault_low_domain_low
3W,1,2,0.10735350102186203,0.4855172336101532,0.2971326410770416,fault_low_domain_low
3W,1,3,0.09328620135784149,0.475862056016922,0.2934815287590027,fault_low_domain_low
3W,1,4,0.10136710107326508,0.48275861144065857,0.3012247085571289,fault_low_domain_low
3W,1,5,0.09288205951452255,0.47310343384742737,0.2966901957988739,fault_low_domain_low
3W,1,6,0.08613219112157822,0.4703448414802551,0.29042863845825195,fault_low_domain_low
3W,1,7,0.08479844778776169,0.4675862193107605,0.28841501474380493,fault_low_domain_low
3W,1,8,0.0603669174015522,0.45241379737854004,0.29071083664894104,fault_low_domain_low
3W,1,9,0.0428185872733593,0.44551724195480347,0.3106057643890381,fault_low_domain_low
3W,1,10,0.05576721951365471,0.4496551752090454,0.29976266622543335,fault_low_domain_low
3W,1,11,0.10191665589809418,0.4841379225254059,0.2882930636405945,fault_low_domain_low
3W,1,12,0.10907323658466339,0.4868965446949005,0.2888515293598175,fault_low_domain_low
3W,1,13,0.09323339909315109,0.4744827449321747,0.2883211374282837,fault_low_domain_low
3W,1,14,0.09777272492647171,0.4786206781864166,0.2888263165950775,fault_low_domain_low
3W,1,15,0.07860572636127472,0.46482759714126587,0.28894278407096863,fault_low_domain_low
3W,1,16,0.044080641120672226,0.4468965530395508,0.2996895909309387,fault_low_domain_low
3W,1,17,0.07453526556491852,0.46344828605651855,0.29166379570961,fault_low_domain_low
3W,1,18,0.05870867893099785,0.4510344862937927,0.29619479179382324,fault_low_domain_low
3W,1,19,0.052106138318777084,0.4482758641242981,0.30601927638053894,fault_low_domain_low
3W,1,20,0.08279112726449966,0.4662069082260132,0.29222580790519714,fault_low_domain_low
3W,1,21,0.11085330694913864,0.4882758557796478,0.28870248794555664,fault_low_domain_low
3W,1,22,0.1010633036494255,0.48137930035591125,0.28941577672958374,fault_low_domain_low
3W,1,23,0.0951126292347908,0.4772413671016693,0.2894674837589264,fault_low_domain_low
3W,1,24,0.07333622127771378,0.46206897497177124,0.2912578582763672,fault_low_domain_low
3W,1,25,0.07169517129659653,0.4606896638870239,0.2951115667819977,fault_low_domain_low
3W,1,26,0.07054030150175095,0.4593103528022766,0.2957301139831543,fault_low_domain_low
3W,1,27,0.06682324409484863,0.4579310417175293,0.29356998205184937,fault_low_domain_low
3W,1,28,0.06540193408727646,0.456551730632782,0.29548773169517517,fault_low_domain_low
3W,1,29,0.06500864028930664,0.45517241954803467,0.29770413041114807,fault_low_domain_low
3W,1,30,0.0922342836856842,0.47172415256500244,0.29046082496643066,fault_low_domain_low
3W,1,31,0.10061804950237274,0.47999998927116394,0.2903323769569397,fault_low_domain_low
3W,1,32,0.06248914450407028,0.45379310846328735,0.3414694368839264,fault_low_domain_low
3W,2,0,1.0,0.9931034445762634,0.30708837509155273,fault_low_domain_high
3W,2,1,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,2,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,3,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,4,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,5,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,6,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,7,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,8,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,9,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,10,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,11,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,12,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,13,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,14,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,15,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,16,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,17,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,18,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,19,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,20,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,21,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,22,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,23,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,24,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,25,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,26,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,27,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,28,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,29,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,30,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,31,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,2,32,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,3,0,0.0,0.22206896543502808,0.9890201687812805,fault_high_domain_low
3W,3,1,0.0,0.22206896543502808,0.5441790223121643,fault_high_domain_low
3W,3,2,0.0,0.22206896543502808,0.4565134346485138,fault_low_domain_low
3W,3,3,0.0,0.22206896543502808,0.5250791907310486,fault_high_domain_low
3W,3,4,0.0,0.22206896543502808,0.4565134346485138,fault_low_domain_low
3W,3,5,0.0,0.22206896543502808,0.4660622477531433,fault_low_domain_low
3W,3,6,0.0,0.22206896543502808,0.4565134346485138,fault_low_domain_low
3W,3,7,0.0,0.22206896543502808,0.5904443264007568,fault_high_domain_low
3W,3,8,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,3,9,0.0,0.22206896543502808,0.5302077531814575,fault_high_domain_low
3W,3,10,0.0,0.22206896543502808,0.4565134346485138,fault_low_domain_low
3W,3,11,0.0,0.22206896543502808,0.553665280342102,fault_high_domain_low
3W,3,12,0.0,0.22206896543502808,0.4565134346485138,fault_low_domain_low
3W,3,13,0.0,0.22206896543502808,0.48043233156204224,fault_low_domain_low
3W,3,14,0.0,0.22206896543502808,0.4565134346485138,fault_low_domain_low
3W,3,15,0.0,0.22206896543502808,0.47291329503059387,fault_low_domain_low
3W,3,16,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,3,17,0.0,0.22206896543502808,0.5742046236991882,fault_high_domain_low
3W,3,18,0.0,0.22206896543502808,0.4565134346485138,fault_low_domain_low
3W,3,19,0.0,0.22206896543502808,0.7710141539573669,fault_high_domain_low
3W,3,20,0.0,0.22206896543502808,0.4565134346485138,fault_low_domain_low
3W,3,21,0.0,0.22206896543502808,0.5948380827903748,fault_high_domain_low
3W,3,22,0.0,0.22206896543502808,0.4565134346485138,fault_low_domain_low
3W,3,23,0.0,0.22206896543502808,0.4584236443042755,fault_low_domain_low
3W,3,24,0.0,0.22206896543502808,0.2882382273674011,fault_low_domain_low
3W,3,25,0.0,0.22206896543502808,0.47173547744750977,fault_low_domain_low
3W,3,26,0.0,0.22206896543502808,0.4565134346485138,fault_low_domain_low
3W,3,27,0.0,0.22206896543502808,0.4504510760307312,fault_low_domain_low
3W,3,28,0.0,0.22206896543502808,0.4565134346485138,fault_low_domain_low
3W,3,29,0.0,0.22206896543502808,0.5591722130775452,fault_high_domain_low
3W,3,30,0.0,0.22206896543502808,0.4565134346485138,fault_low_domain_low
3W,3,31,0.0,0.22206896543502808,0.5264765620231628,fault_high_domain_low
