dataset,split,group_type,group,metric,count,mean,std,min,p05,p25,median,p75,p95,max
TEP,train,unit,training:normal:0086,critical_energy_ratio,28,0.36997545616967337,0.01087915936164257,0.3539830446243286,0.3588604345917702,0.3614830821752548,0.365166038274765,0.3785717338323593,0.3885138362646103,0.3938291668891907
TEP,train,unit,training:normal:0086,safe_capacity,28,0.6300245374441147,0.010879168694217532,0.6061708331108093,0.6114861339330673,0.6214282363653183,0.634833961725235,0.6385169178247452,0.6411395460367203,0.6460169553756714
TEP,train,unit,training:normal:0086,rho,28,0.6300245374441147,0.010879168694217532,0.6061708331108093,0.6114861339330673,0.6214282363653183,0.634833961725235,0.6385169178247452,0.6411395460367203,0.6460169553756714
TEP,train,unit,training:normal:0087,critical_energy_ratio,28,0.3552447898047311,0.005718775983520615,0.34466424584388733,0.34641365706920624,0.35079388320446014,0.35590243339538574,0.35888560116291046,0.3634994104504585,0.3676612973213196
TEP,train,unit,training:normal:0087,safe_capacity,28,0.6447552144527435,0.005718772941563645,0.6323387026786804,0.636500570178032,0.6411143988370895,0.6440975666046143,0.6492061018943787,0.6535863429307938,0.6553357243537903
TEP,train,unit,training:normal:0087,rho,28,0.6447552144527435,0.005718772941563645,0.6323387026786804,0.636500570178032,0.6411143988370895,0.6440975666046143,0.6492061018943787,0.6535863429307938,0.6553357243537903
TEP,train,unit,training:normal:0088,critical_energy_ratio,28,0.3695743413908141,0.007169848556618366,0.3553287386894226,0.3612324133515358,0.36489175260066986,0.36824245750904083,0.37399137020111084,0.38211753517389296,0.38946986198425293
TEP,train,unit,training:normal:0088,safe_capacity,28,0.6304256639310292,0.007169848270133579,0.6105301380157471,0.6178824752569199,0.6260086297988892,0.6317575573921204,0.6351082623004913,0.6387675672769546,0.6446712613105774
TEP,train,unit,training:normal:0088,rho,28,0.6304256639310292,0.007169848270133579,0.6105301380157471,0.6178824752569199,0.6260086297988892,0.6317575573921204,0.6351082623004913,0.6387675672769546,0.6446712613105774
TEP,train,unit,training:normal:0089,critical_energy_ratio,28,0.35803438403776716,0.008685888154389268,0.3429829776287079,0.3439354807138443,0.3515606224536896,0.35961388051509857,0.3623007461428642,0.3681692689657211,0.38329070806503296
TEP,train,unit,training:normal:0089,safe_capacity,28,0.6419656191553388,0.008685882390774486,0.616709291934967,0.6318307310342789,0.6376992613077164,0.6403861343860626,0.6484393924474716,0.6560644894838333,0.6570170521736145
TEP,train,unit,training:normal:0089,rho,28,0.6419656191553388,0.008685882390774486,0.616709291934967,0.6318307310342789,0.6376992613077164,0.6403861343860626,0.6484393924474716,0.6560644894838333,0.6570170521736145
TEP,train,unit,training:normal:0090,critical_energy_ratio,28,0.3751344063452312,0.01066479110345477,0.3595203757286072,0.3612038686871529,0.36806634068489075,0.3732401430606842,0.38176698982715607,0.394559571146965,0.40331152081489563
TEP,train,unit,training:normal:0090,safe_capacity,28,0.6248655957835061,0.010664795461742848,0.596688449382782,0.6054404586553573,0.6182329952716827,0.6267598569393158,0.6319336742162704,0.63879614174366,0.6404796242713928
TEP,train,unit,training:normal:0090,rho,28,0.6248655957835061,0.010664795461742848,0.596688449382782,0.6054404586553573,0.6182329952716827,0.6267598569393158,0.6319336742162704,0.63879614174366,0.6404796242713928
TEP,train,unit,training:normal:0092,critical_energy_ratio,28,0.36070823137249264,0.007534181511154341,0.3488958477973938,0.3515268906950951,0.3542095422744751,0.3582644760608673,0.367180697619915,0.37234789729118345,0.37557530403137207
TEP,train,unit,training:normal:0092,safe_capacity,28,0.6392917739493507,0.007534184182349351,0.6244246959686279,0.6276521325111389,0.6328193247318268,0.6417355239391327,0.6457904577255249,0.6484731286764145,0.6511041522026062
TEP,train,unit,training:normal:0092,rho,28,0.6392917739493507,0.007534184182349351,0.6244246959686279,0.6276521325111389,0.6328193247318268,0.6417355239391327,0.6457904577255249,0.6484731286764145,0.6511041522026062
TEP,train,unit,training:normal:0094,critical_energy_ratio,28,0.3672176014099802,0.010264323307216508,0.3459870517253876,0.3509531900286674,0.3586360812187195,0.36902768909931183,0.3773806169629097,0.3789093136787415,0.38200798630714417
TEP,train,unit,training:normal:0094,safe_capacity,28,0.6327824017831257,0.01026432637383225,0.6179920434951782,0.6210906565189361,0.6226194053888321,0.6309723258018494,0.6413639187812805,0.6490468293428421,0.6540129780769348
TEP,train,unit,training:normal:0094,rho,28,0.6327824017831257,0.01026432637383225,0.6179920434951782,0.6210906565189361,0.6226194053888321,0.6309723258018494,0.6413639187812805,0.6490468293428421,0.6540129780769348
TEP,train,unit,training:normal:0095,critical_energy_ratio,28,0.37110309302806854,0.013054355177267045,0.3552998900413513,0.35622448325157163,0.35986434668302536,0.36893104016780853,0.37861914187669754,0.39669120907783506,0.39777672290802
TEP,train,unit,training:normal:0095,safe_capacity,28,0.6288969091006688,0.013054353348423994,0.60222327709198,0.6033087998628617,0.6213808655738831,0.6310689449310303,0.6401356756687164,0.6437755167484284,0.6447001099586487
TEP,train,unit,training:normal:0095,rho,28,0.6288969091006688,0.013054353348423994,0.60222327709198,0.6033087998628617,0.6213808655738831,0.6310689449310303,0.6401356756687164,0.6437755167484284,0.6447001099586487
TEP,train,unit,training:normal:0096,critical_energy_ratio,28,0.3712535947561264,0.010775827763648948,0.3490396738052368,0.3508389264345169,0.3621535301208496,0.37513239681720734,0.37843869626522064,0.3829749569296837,0.388601154088974
TEP,train,unit,training:normal:0096,safe_capacity,28,0.6287464031151363,0.010775829974598394,0.6113988757133484,0.6170250236988067,0.6215613037347794,0.6248676180839539,0.6378464549779892,0.6491610646247864,0.6509603261947632
TEP,train,unit,training:normal:0096,rho,28,0.6287464031151363,0.010775829974598394,0.6113988757133484,0.6170250236988067,0.6215613037347794,0.6248676180839539,0.6378464549779892,0.6491610646247864,0.6509603261947632
TEP,train,unit,training:normal:0099,critical_energy_ratio,28,0.3621025032230786,0.00826584661332598,0.349318265914917,0.35077913403511046,0.3564527779817581,0.3618366867303848,0.3655453994870186,0.3783832550048828,0.38008913397789
TEP,train,unit,training:normal:0099,safe_capacity,28,0.6378974999700274,0.008265842794229794,0.6199108958244324,0.621616753935814,0.6344545930624008,0.6381633281707764,0.6435472220182419,0.6492208570241929,0.650681734085083
TEP,train,unit,training:normal:0099,rho,28,0.6378974999700274,0.008265842794229794,0.6199108958244324,0.621616753935814,0.6344545930624008,0.6381633281707764,0.6435472220182419,0.6492208570241929,0.650681734085083
TEP,train,unit,training:normal:0100,critical_energy_ratio,28,0.36669609376362394,0.010943397930135537,0.3488304018974304,0.35046989768743514,0.35732215642929077,0.365522563457489,0.3769058883190155,0.38292019069194794,0.3844003677368164
TEP,train,unit,training:normal:0100,safe_capacity,28,0.6333038998501641,0.010943392572069919,0.6155996322631836,0.6170797795057297,0.6230941116809845,0.634477436542511,0.6426778435707092,0.6495300829410553,0.6511695981025696
TEP,train,unit,training:normal:0100,rho,28,0.6333038998501641,0.010943392572069919,0.6155996322631836,0.6170797795057297,0.6230941116809845,0.634477436542511,0.6426778435707092,0.6495300829410553,0.6511695981025696
TEP,train,unit,training:normal:0101,critical_energy_ratio,28,0.36502207815647125,0.007784615614244468,0.3551011085510254,0.3561541005969048,0.35804765671491623,0.36440230906009674,0.37057022750377655,0.37804776430130005,0.3859545886516571
TEP,train,unit,training:normal:0101,safe_capacity,28,0.6349779261010033,0.007784609968512542,0.6140454411506653,0.6219522655010223,0.6294297724962234,0.6355976760387421,0.641952320933342,0.6438459098339081,0.6448988914489746
TEP,train,unit,training:normal:0101,rho,28,0.6349779261010033,0.007784609968512542,0.6140454411506653,0.6219522655010223,0.6294297724962234,0.6355976760387421,0.641952320933342,0.6438459098339081,0.6448988914489746
TEP,train,unit,training:normal:0102,critical_energy_ratio,28,0.3657764909522874,0.006878684957273973,0.35472431778907776,0.35673297494649886,0.36058713495731354,0.3644164353609085,0.37108807265758514,0.376482754945755,0.3816131353378296
TEP,train,unit,training:normal:0102,safe_capacity,28,0.6342235037258693,0.006878675886280368,0.6183868646621704,0.6235172748565674,0.6289119124412537,0.6355835497379303,0.6394128352403641,0.6432670056819916,0.6452756524085999
TEP,train,unit,training:normal:0102,rho,28,0.6342235037258693,0.006878675886280368,0.6183868646621704,0.6235172748565674,0.6289119124412537,0.6355835497379303,0.6394128352403641,0.6432670056819916,0.6452756524085999
TEP,train,unit,training:normal:0106,critical_energy_ratio,28,0.3549866410238402,0.006115834047066238,0.34431108832359314,0.34597146064043044,0.3487079218029976,0.35591647028923035,0.3592950999736786,0.3649970605969429,0.36564144492149353
TEP,train,unit,training:normal:0106,safe_capacity,28,0.6450133515255791,0.006115836912769065,0.6343585252761841,0.63500294983387,0.640704870223999,0.6440835297107697,0.6512920558452606,0.6540285587310791,0.6556889414787292
TEP,train,unit,training:normal:0106,rho,28,0.6450133515255791,0.006115836912769065,0.6343585252761841,0.63500294983387,0.640704870223999,0.6440835297107697,0.6512920558452606,0.6540285587310791,0.6556889414787292
TEP,train,unit,training:normal:0108,critical_energy_ratio,28,0.3692818411758968,0.009723775933020214,0.35554903745651245,0.358695413172245,0.3611011654138565,0.3656177967786789,0.3801116719841957,0.384461809694767,0.38765448331832886
TEP,train,unit,training:normal:0108,safe_capacity,28,0.6307181652103152,0.00972377610055876,0.6123455166816711,0.6155382007360458,0.6198883503675461,0.6343822181224823,0.6388988345861435,0.6413046061992645,0.6444509625434875
TEP,train,unit,training:normal:0108,rho,28,0.6307181652103152,0.00972377610055876,0.6123455166816711,0.6155382007360458,0.6198883503675461,0.6343822181224823,0.6388988345861435,0.6413046061992645,0.6444509625434875
TEP,train,unit,training:normal:0109,critical_energy_ratio,28,0.3656603129846709,0.010068954435794796,0.34484216570854187,0.35053802877664564,0.3564259931445122,0.3647122085094452,0.37523120641708374,0.37938041239976883,0.3825569152832031
TEP,train,unit,training:normal:0109,safe_capacity,28,0.6343396816934858,0.010068947650573274,0.6174430847167969,0.6206196069717407,0.6247688084840775,0.6352877616882324,0.6435739994049072,0.6494619518518447,0.6551578044891357
TEP,train,unit,training:normal:0109,rho,28,0.6343396816934858,0.010068947650573274,0.6174430847167969,0.6206196069717407,0.6247688084840775,0.6352877616882324,0.6435739994049072,0.6494619518518447,0.6551578044891357
TEP,train,unit,training:normal:0110,critical_energy_ratio,28,0.361963862819331,0.007217943871325891,0.35140374302864075,0.35240358412265776,0.35687537491321564,0.361240029335022,0.3650580123066902,0.37691789120435715,0.3800167441368103
TEP,train,unit,training:normal:0110,safe_capacity,28,0.6380361318588257,0.007217942368819019,0.6199832558631897,0.62308209836483,0.6349420100450516,0.638759970664978,0.6431246399879456,0.6475964158773422,0.6485962271690369
TEP,train,unit,training:normal:0110,rho,28,0.6380361318588257,0.007217942368819019,0.6199832558631897,0.62308209836483,0.6349420100450516,0.638759970664978,0.6431246399879456,0.6475964158773422,0.6485962271690369
TEP,train,unit,training:normal:0111,critical_energy_ratio,28,0.3638848311134747,0.008058974801529626,0.35242071747779846,0.3550219714641571,0.3565828800201416,0.36118052899837494,0.3720618188381195,0.3760706320405006,0.3776775002479553
TEP,train,unit,training:normal:0111,safe_capacity,28,0.636115163564682,0.008058970532159999,0.6223224997520447,0.6239293485879898,0.6279381811618805,0.6388194561004639,0.6434171348810196,0.6449780374765396,0.6475792527198792
TEP,train,unit,training:normal:0111,rho,28,0.636115163564682,0.008058970532159999,0.6223224997520447,0.6239293485879898,0.6279381811618805,0.6388194561004639,0.6434171348810196,0.6449780374765396,0.6475792527198792
TEP,train,unit,training:normal:0112,critical_energy_ratio,28,0.3644899087292807,0.010581422231549242,0.3510010838508606,0.3517038181424141,0.3561258465051651,0.36147341132164,0.37416084110736847,0.3830720603466034,0.38667547702789307
TEP,train,unit,training:normal:0112,safe_capacity,28,0.6355100848845073,0.010581424553786248,0.6133245229721069,0.6169279396533967,0.6258391290903091,0.63852658867836,0.6438741534948349,0.6482962012290955,0.6489989161491394
TEP,train,unit,training:normal:0112,rho,28,0.6355100848845073,0.010581424553786248,0.6133245229721069,0.6169279396533967,0.6258391290903091,0.63852658867836,0.6438741534948349,0.6482962012290955,0.6489989161491394
TEP,train,unit,training:normal:0113,critical_energy_ratio,28,0.36607653754098074,0.008756624020842395,0.350839763879776,0.35318959057331084,0.3610207438468933,0.36655180156230927,0.37081021815538406,0.3800764620304108,0.3873360753059387
TEP,train,unit,training:normal:0113,safe_capacity,28,0.6339234603302819,0.008756625117327171,0.6126639246940613,0.6199235379695892,0.6291898041963577,0.6334481835365295,0.6389792263507843,0.6468104094266891,0.6491602659225464
TEP,train,unit,training:normal:0113,rho,28,0.6339234603302819,0.008756625117327171,0.6126639246940613,0.6199235379695892,0.6291898041963577,0.6334481835365295,0.6389792263507843,0.6468104094266891,0.6491602659225464
TEP,train,unit,training:normal:0114,critical_energy_ratio,28,0.36482306995562147,0.009492222805157621,0.3495248854160309,0.35436603277921674,0.3584844693541527,0.36348116397857666,0.36822451651096344,0.3855558320879936,0.3876205086708069
TEP,train,unit,training:normal:0114,safe_capacity,28,0.6351769353662219,0.009492226550340674,0.6123794913291931,0.6144441574811935,0.6317754834890366,0.6365188360214233,0.6415155529975891,0.6456339567899704,0.6504751443862915
TEP,train,unit,training:normal:0114,rho,28,0.6351769353662219,0.009492226550340674,0.6123794913291931,0.6144441574811935,0.6317754834890366,0.6365188360214233,0.6415155529975891,0.6456339567899704,0.6504751443862915
TEP,train,unit,training:normal:0115,critical_energy_ratio,28,0.35946119896003176,0.00619875370345964,0.35030779242515564,0.3508087694644928,0.35412999242544174,0.358253538608551,0.36489489674568176,0.36887504905462265,0.37108051776885986
TEP,train,unit,training:normal:0115,safe_capacity,28,0.6405388031687055,0.006198753740737079,0.6289194822311401,0.6311249703168869,0.6351051181554794,0.6417464315891266,0.6458700299263,0.6491912305355072,0.6496922373771667
TEP,train,unit,training:normal:0115,rho,28,0.6405388031687055,0.006198753740737079,0.6289194822311401,0.6311249703168869,0.6351051181554794,0.6417464315891266,0.6458700299263,0.6491912305355072,0.6496922373771667
TEP,train,unit,training:normal:0116,critical_energy_ratio,28,0.3809046117322786,0.013832775239499578,0.35763248801231384,0.3619527265429497,0.36867934465408325,0.38012276589870453,0.39497969299554825,0.40144741237163545,0.403227835893631
TEP,train,unit,training:normal:0116,safe_capacity,28,0.6190953829458782,0.01383276772741002,0.5967721343040466,0.598552617430687,0.6050203144550323,0.6198772192001343,0.6313206553459167,0.6380472540855407,0.6423674821853638
TEP,train,unit,training:normal:0116,rho,28,0.6190953829458782,0.01383276772741002,0.5967721343040466,0.598552617430687,0.6050203144550323,0.6198772192001343,0.6313206553459167,0.6380472540855407,0.6423674821853638
TEP,train,unit,training:normal:0117,critical_energy_ratio,28,0.3558748534747532,0.007138004325662526,0.34384870529174805,0.34579248130321505,0.3515283912420273,0.35377706587314606,0.36133624613285065,0.36861824095249174,0.37274786829948425
TEP,train,unit,training:normal:0117,safe_capacity,28,0.6441251507827214,0.007137997395677284,0.6272521615028381,0.631381767988205,0.6386637836694717,0.6462229192256927,0.6484716385602951,0.654207518696785,0.656151294708252
TEP,train,unit,training:normal:0117,rho,28,0.6441251507827214,0.007137997395677284,0.6272521615028381,0.631381767988205,0.6386637836694717,0.6462229192256927,0.6484716385602951,0.654207518696785,0.656151294708252
TEP,train,unit,training:normal:0119,critical_energy_ratio,28,0.3623536708099501,0.007632755569489643,0.3532997667789459,0.35442372113466264,0.357429176568985,0.3595750480890274,0.36449364572763443,0.38080883920192715,0.38362693786621094
TEP,train,unit,training:normal:0119,safe_capacity,28,0.6376463281256812,0.007632761837050096,0.6163730621337891,0.6191911309957504,0.6355063617229462,0.6404249370098114,0.6425708532333374,0.6455762982368469,0.6467002630233765
TEP,train,unit,training:normal:0119,rho,28,0.6376463281256812,0.007632761837050096,0.6163730621337891,0.6191911309957504,0.6355063617229462,0.6404249370098114,0.6425708532333374,0.6455762982368469,0.6467002630233765
TEP,train,unit,training:normal:0120,critical_energy_ratio,28,0.3589742524283273,0.006666435283008716,0.3511447012424469,0.35179968625307084,0.35438448190689087,0.35593976080417633,0.363174170255661,0.36943813860416413,0.3783820867538452
TEP,train,unit,training:normal:0120,safe_capacity,28,0.6410257454429354,0.006666437308366464,0.6216179132461548,0.6305618315935135,0.6368258148431778,0.6440602540969849,0.6456155180931091,0.6482003033161163,0.6488553285598755
TEP,train,unit,training:normal:0120,rho,28,0.6410257454429354,0.006666437308366464,0.6216179132461548,0.6305618315935135,0.6368258148431778,0.6440602540969849,0.6456155180931091,0.6482003033161163,0.6488553285598755
TEP,train,unit,training:normal:0122,critical_energy_ratio,28,0.3622591293283871,0.004962772429785897,0.3533768653869629,0.35435058623552323,0.3575097545981407,0.3634708970785141,0.3653470650315285,0.37042754888534546,0.37057074904441833
TEP,train,unit,training:normal:0122,safe_capacity,28,0.6377408674785069,0.004962779188146824,0.6294292211532593,0.6295724511146545,0.6346529126167297,0.6365290880203247,0.6424902528524399,0.6456494241952896,0.6466231346130371
TEP,train,unit,training:normal:0122,rho,28,0.6377408674785069,0.004962779188146824,0.6294292211532593,0.6295724511146545,0.6346529126167297,0.6365290880203247,0.6424902528524399,0.6456494241952896,0.6466231346130371
TEP,train,unit,training:normal:0123,critical_energy_ratio,28,0.3717512424503054,0.012386342270669096,0.35681676864624023,0.3592847570776939,0.3644135743379593,0.3679927885532379,0.37365658581256866,0.3978282228112221,0.3989728093147278
TEP,train,unit,training:normal:0123,safe_capacity,28,0.6282487511634827,0.012386342100096887,0.6010271906852722,0.6021717578172684,0.6263434290885925,0.6320071816444397,0.6355863958597183,0.6407152324914932,0.6431832313537598
TEP,train,unit,training:normal:0123,rho,28,0.6282487511634827,0.012386342100096887,0.6010271906852722,0.6021717578172684,0.6263434290885925,0.6320071816444397,0.6355863958597183,0.6407152324914932,0.6431832313537598
TEP,train,unit,training:normal:0124,critical_energy_ratio,28,0.3581910239798682,0.006034825659531567,0.34766867756843567,0.34861789345741273,0.35418008267879486,0.3574903607368469,0.36210785806179047,0.3688164383172989,0.36987972259521484
TEP,train,unit,training:normal:0124,safe_capacity,28,0.6418089802776065,0.00603482888631201,0.6301202774047852,0.6311835527420044,0.6378921121358871,0.6425096392631531,0.6458199173212051,0.6513821065425873,0.6523313522338867
TEP,train,unit,training:normal:0124,rho,28,0.6418089802776065,0.00603482888631201,0.6301202774047852,0.6311835527420044,0.6378921121358871,0.6425096392631531,0.6458199173212051,0.6513821065425873,0.6523313522338867
TEP,train,unit,training:normal:0125,critical_energy_ratio,28,0.3649119362235069,0.012017245213606725,0.3488292992115021,0.3497868448495865,0.35341043025255203,0.3653060346841812,0.3763607442378998,0.38198876529932024,0.3826220631599426
TEP,train,unit,training:normal:0125,safe_capacity,28,0.6350880648408618,0.012017244924376376,0.6173779368400574,0.6180112153291702,0.6236392259597778,0.63469398021698,0.6465895920991898,0.6502131462097168,0.6511706709861755
TEP,train,unit,training:normal:0125,rho,28,0.6350880648408618,0.012017244924376376,0.6173779368400574,0.6180112153291702,0.6236392259597778,0.63469398021698,0.6465895920991898,0.6502131462097168,0.6511706709861755
TEP,train,unit,training:normal:0126,critical_energy_ratio,28,0.36810764563935144,0.011978563544131801,0.34949129819869995,0.349921940267086,0.35920945554971695,0.3688107281923294,0.3745662048459053,0.38852917701005935,0.3955043852329254
TEP,train,unit,training:normal:0126,safe_capacity,28,0.6318923596824918,0.011978562020793159,0.604495644569397,0.6114708036184311,0.6254338175058365,0.6311892867088318,0.6407905519008636,0.6500780791044235,0.6505087018013
TEP,train,unit,training:normal:0126,rho,28,0.6318923596824918,0.011978562020793159,0.604495644569397,0.6114708036184311,0.6254338175058365,0.6311892867088318,0.6407905519008636,0.6500780791044235,0.6505087018013
TEP,train,unit,training:normal:0127,critical_energy_ratio,28,0.36201133366142,0.006057601273122143,0.3495900630950928,0.353487528860569,0.35644975304603577,0.3637257069349289,0.36669114232063293,0.37029762119054793,0.37252065539360046
TEP,train,unit,training:normal:0127,safe_capacity,28,0.6379886737891606,0.00605760272812867,0.6274793744087219,0.6297023981809616,0.6333088427782059,0.6362743079662323,0.6435502767562866,0.6465124905109405,0.6504099369049072
TEP,train,unit,training:normal:0127,rho,28,0.6379886737891606,0.00605760272812867,0.6274793744087219,0.6297023981809616,0.6333088427782059,0.6362743079662323,0.6435502767562866,0.6465124905109405,0.6504099369049072
TEP,train,unit,training:normal:0131,critical_energy_ratio,28,0.3683554966534887,0.011054040753304547,0.3500734865665436,0.35258940160274505,0.36098072677850723,0.36598607897758484,0.37707632780075073,0.387054280936718,0.3885197341442108
TEP,train,unit,training:normal:0131,safe_capacity,28,0.6316445065396172,0.011054040984312187,0.6114802360534668,0.6129457294940949,0.6229236721992493,0.6340139210224152,0.6390192806720734,0.6474105685949325,0.6499265432357788
TEP,train,unit,training:normal:0131,rho,28,0.6316445065396172,0.011054040984312187,0.6114802360534668,0.6129457294940949,0.6229236721992493,0.6340139210224152,0.6390192806720734,0.6474105685949325,0.6499265432357788
TEP,train,unit,training:normal:0132,critical_energy_ratio,28,0.35739157455308096,0.00407058810732533,0.3495994806289673,0.35028609335422517,0.3548806309700012,0.35733889043331146,0.360063873231411,0.3641711100935936,0.3652135729789734
TEP,train,unit,training:normal:0132,safe_capacity,28,0.6426084211894444,0.004070583794743951,0.6347864270210266,0.6358288794755935,0.6399361044168472,0.6426611244678497,0.6451193392276764,0.6497138768434525,0.6504005193710327
TEP,train,unit,training:normal:0132,rho,28,0.6426084211894444,0.004070583794743951,0.6347864270210266,0.6358288794755935,0.6399361044168472,0.6426611244678497,0.6451193392276764,0.6497138768434525,0.6504005193710327
TEP,train,unit,training:normal:0134,critical_energy_ratio,28,0.36853240323918207,0.013472137309997061,0.3516766428947449,0.354009547829628,0.3580261766910553,0.36347247660160065,0.37697120755910873,0.39628654420375825,0.3998414874076843
TEP,train,unit,training:normal:0134,safe_capacity,28,0.6314676042113986,0.013472135332175372,0.6001585125923157,0.6037134557962418,0.6230288147926331,0.6365275382995605,0.6419738233089447,0.6459904611110687,0.6483233571052551
TEP,train,unit,training:normal:0134,rho,28,0.6314676042113986,0.013472135332175372,0.6001585125923157,0.6037134557962418,0.6230288147926331,0.6365275382995605,0.6419738233089447,0.6459904611110687,0.6483233571052551
TEP,train,unit,training:normal:0137,critical_energy_ratio,28,0.37074276485613417,0.006332325712737983,0.35479679703712463,0.3594002738595009,0.36746490746736526,0.37157247960567474,0.3758968338370323,0.378823421895504,0.3811010420322418
TEP,train,unit,training:normal:0137,safe_capacity,28,0.6292572383369718,0.006332324324529591,0.6188989877700806,0.6211765885353089,0.6241031438112259,0.6284275352954865,0.6325350850820541,0.6405997157096863,0.6452032327651978
TEP,train,unit,training:normal:0137,rho,28,0.6292572383369718,0.006332324324529591,0.6188989877700806,0.6211765885353089,0.6241031438112259,0.6284275352954865,0.6325350850820541,0.6405997157096863,0.6452032327651978
TEP,train,unit,training:normal:0138,critical_energy_ratio,28,0.36319449863263537,0.004983347763791332,0.35417044162750244,0.35621396601200106,0.35976675897836685,0.3629901260137558,0.36578812450170517,0.37217957675457003,0.3755699098110199
TEP,train,unit,training:normal:0138,safe_capacity,28,0.6368055045604706,0.004983350068356715,0.6244300603866577,0.62782042324543,0.6342118680477142,0.6370098888874054,0.6402332484722137,0.6437860250473022,0.6458295583724976
TEP,train,unit,training:normal:0138,rho,28,0.6368055045604706,0.004983350068356715,0.6244300603866577,0.62782042324543,0.6342118680477142,0.6370098888874054,0.6402332484722137,0.6437860250473022,0.6458295583724976
TEP,train,unit,training:normal:0139,critical_energy_ratio,28,0.36203145661524366,0.009745441182275948,0.34339603781700134,0.34550629556179047,0.35499655455350876,0.36057667434215546,0.36903976649045944,0.37754765450954436,0.3808485269546509
TEP,train,unit,training:normal:0139,safe_capacity,28,0.637968544449125,0.009745441666596638,0.6191514730453491,0.622452336549759,0.63096022605896,0.6394233107566833,0.6450034528970718,0.6544937044382095,0.6566039323806763
TEP,train,unit,training:normal:0139,rho,28,0.637968544449125,0.009745441666596638,0.6191514730453491,0.622452336549759,0.63096022605896,0.6394233107566833,0.6450034528970718,0.6544937044382095,0.6566039323806763
TEP,train,unit,training:normal:0140,critical_energy_ratio,28,0.363723275916917,0.01313527171832445,0.3500429391860962,0.3509675696492195,0.35402391850948334,0.36006566882133484,0.3679075837135315,0.3928161382675171,0.39607274532318115
TEP,train,unit,training:normal:0140,safe_capacity,28,0.636276724083083,0.013135270993043634,0.6039272546768188,0.607183861732483,0.6320924013853073,0.6399343311786652,0.6459760516881943,0.64903244972229,0.6499570608139038
TEP,train,unit,training:normal:0140,rho,28,0.636276724083083,0.013135270993043634,0.6039272546768188,0.607183861732483,0.6320924013853073,0.6399343311786652,0.6459760516881943,0.64903244972229,0.6499570608139038
TEP,train,unit,training:normal:0141,critical_energy_ratio,28,0.3716584326965468,0.01388036591530391,0.35114818811416626,0.35367858558893206,0.36091963946819305,0.3669923096895218,0.38370322436094284,0.39368717968463895,0.4020725190639496
TEP,train,unit,training:normal:0141,safe_capacity,28,0.6283415662390845,0.013880368524176437,0.5979275107383728,0.6063127905130387,0.6162967532873154,0.6330077052116394,0.639080360531807,0.6463214248418808,0.6488518118858337
TEP,train,unit,training:normal:0141,rho,28,0.6283415662390845,0.013880368524176437,0.5979275107383728,0.6063127905130387,0.6162967532873154,0.6330077052116394,0.639080360531807,0.6463214248418808,0.6488518118858337
TEP,train,unit,training:normal:0142,critical_energy_ratio,28,0.36383982428482603,0.007518322821346408,0.34724995493888855,0.349705208837986,0.35979752242565155,0.3644033968448639,0.3685041442513466,0.3745055511593819,0.3805191218852997
TEP,train,unit,training:normal:0142,safe_capacity,28,0.6361601799726486,0.007518329351127621,0.6194808483123779,0.6254944682121277,0.6314958333969116,0.6355966031551361,0.6402024924755096,0.6502948015928268,0.6527500748634338
TEP,train,unit,training:normal:0142,rho,28,0.6361601799726486,0.007518329351127621,0.6194808483123779,0.6254944682121277,0.6314958333969116,0.6355966031551361,0.6402024924755096,0.6502948015928268,0.6527500748634338
TEP,train,unit,training:normal:0144,critical_energy_ratio,28,0.3614327311515808,0.007130954764591052,0.35172104835510254,0.3536517694592476,0.3569803908467293,0.3596840500831604,0.36399009823799133,0.37767415791749953,0.3788384199142456
TEP,train,unit,training:normal:0144,safe_capacity,28,0.6385672645909446,0.0071309558892144725,0.6211615800857544,0.6223258227109909,0.6360099017620087,0.6403159201145172,0.6430196166038513,0.6463482111692429,0.6482789516448975
TEP,train,unit,training:normal:0144,rho,28,0.6385672645909446,0.0071309558892144725,0.6211615800857544,0.6223258227109909,0.6360099017620087,0.6403159201145172,0.6430196166038513,0.6463482111692429,0.6482789516448975
TEP,train,unit,training:normal:0145,critical_energy_ratio,28,0.363051424069064,0.010489706555467321,0.3485189378261566,0.3515014111995697,0.35558580607175827,0.35862818360328674,0.37370920926332474,0.38072374314069746,0.3843449056148529
TEP,train,unit,training:normal:0145,safe_capacity,28,0.6369485748665673,0.010489705790984589,0.6156551241874695,0.6192762464284897,0.6262907832860947,0.6413718163967133,0.6444142013788223,0.6484985977411271,0.651481032371521
TEP,train,unit,training:normal:0145,rho,28,0.6369485748665673,0.010489705790984589,0.6156551241874695,0.6192762464284897,0.6262907832860947,0.6413718163967133,0.6444142013788223,0.6484985977411271,0.651481032371521
TEP,train,unit,training:normal:0146,critical_energy_ratio,28,0.36405449360609055,0.007957232697204077,0.3497171401977539,0.3528932958841324,0.3585765063762665,0.36253371834754944,0.37005549669265747,0.37571619302034376,0.378500372171402
TEP,train,unit,training:normal:0146,safe_capacity,28,0.6359455032008035,0.007957228528165626,0.6214996576309204,0.6242837876081466,0.6299445033073425,0.6374662518501282,0.6414234936237335,0.6471066951751709,0.6502828598022461
